,lab_id,norm_type,plate_num,plate_row,assay_version_id,plate_col,optical_density,conc,inhibitor,map_version_id
22928,10336,Blank 490,1,A,OHSU_HNSCC_derm002,9,0.396,10;10,Dasatinib;Gefitinib,OHSU_HNSCC_derm002
22929,10336,Blank 490,1,B,OHSU_HNSCC_derm002,9,0.639,10,Sorafenib,OHSU_HNSCC_derm002
22930,10336,Blank 490,1,C,OHSU_HNSCC_derm002,9,0.693,10,Rosmarinic acid,OHSU_HNSCC_derm002
22931,10336,Blank 490,1,D,OHSU_HNSCC_derm002,9,0.701,10,Rapamycin,OHSU_HNSCC_derm002
22932,10336,Blank 490,1,E,OHSU_HNSCC_derm002,9,0.821,10,Vismodegib,OHSU_HNSCC_derm002
22933,10336,Blank 490,1,F,OHSU_HNSCC_derm002,9,0.182,10,PP242,OHSU_HNSCC_derm002
22934,10336,Blank 490,1,G,OHSU_HNSCC_derm002,9,0.613,10,Alectinib,OHSU_HNSCC_derm002
22935,10336,Blank 490,1,H,OHSU_HNSCC_derm002,9,0.836,10,Brigatinib,OHSU_HNSCC_derm002
22936,10336,Blank 490,1,I,OHSU_HNSCC_derm002,9,0.819,10,BIBW-2992 (EGFR irrev.),OHSU_HNSCC_derm002
22937,10336,Blank 490,1,J,OHSU_HNSCC_derm002,9,0.825,10,MK-2206,OHSU_HNSCC_derm002
22938,10336,Blank 490,1,K,OHSU_HNSCC_derm002,9,0.726,10;10,Ruxolitinib;Gefitinib,OHSU_HNSCC_derm002
22939,10336,Blank 490,1,L,OHSU_HNSCC_derm002,9,0.414,10,Flavopiridol ,OHSU_HNSCC_derm002
22940,10336,Blank 490,1,M,OHSU_HNSCC_derm002,9,0.803,10,Indirubin,OHSU_HNSCC_derm002
22941,10336,Blank 490,1,N,OHSU_HNSCC_derm002,9,0.731,10,PF-533228,OHSU_HNSCC_derm002
22942,10336,Blank 490,1,O,OHSU_HNSCC_derm002,9,0.789,10,Licochalcone A (from licorice),OHSU_HNSCC_derm002
22943,10336,Blank 490,1,P,OHSU_HNSCC_derm002,9,0.2,10,17-AAG (Tanespimycin),OHSU_HNSCC_derm002
22944,10336,Blank 490,1,A,OHSU_HNSCC_derm002,10,0.489,3.33333;3.33333,Dasatinib;Gefitinib,OHSU_HNSCC_derm002
22945,10336,Blank 490,1,B,OHSU_HNSCC_derm002,10,0.618,3.3333333333333335,Sorafenib,OHSU_HNSCC_derm002
22946,10336,Blank 490,1,C,OHSU_HNSCC_derm002,10,0.732,3.3333333333333335,Rosmarinic acid,OHSU_HNSCC_derm002
22947,10336,Blank 490,1,D,OHSU_HNSCC_derm002,10,0.696,3.3333333333333335,Rapamycin,OHSU_HNSCC_derm002
22948,10336,Blank 490,1,E,OHSU_HNSCC_derm002,10,0.854,3.3333333333333335,Vismodegib,OHSU_HNSCC_derm002
22949,10336,Blank 490,1,F,OHSU_HNSCC_derm002,10,0.361,3.3333333333333335,PP242,OHSU_HNSCC_derm002
22950,10336,Blank 490,1,G,OHSU_HNSCC_derm002,10,0.766,3.3333333333333335,Alectinib,OHSU_HNSCC_derm002
22951,10336,Blank 490,1,H,OHSU_HNSCC_derm002,10,0.769,3.3333333333333335,Brigatinib,OHSU_HNSCC_derm002
22952,10336,Blank 490,1,I,OHSU_HNSCC_derm002,10,0.741,3.3333333333333335,BIBW-2992 (EGFR irrev.),OHSU_HNSCC_derm002
22953,10336,Blank 490,1,J,OHSU_HNSCC_derm002,10,0.893,3.3333333333333335,MK-2206,OHSU_HNSCC_derm002
22954,10336,Blank 490,1,K,OHSU_HNSCC_derm002,10,0.84,3.33333;3.33333,Ruxolitinib;Gefitinib,OHSU_HNSCC_derm002
22955,10336,Blank 490,1,L,OHSU_HNSCC_derm002,10,0.387,3.3333333333333335,Flavopiridol ,OHSU_HNSCC_derm002
22956,10336,Blank 490,1,M,OHSU_HNSCC_derm002,10,0.809,3.3333333333333335,Indirubin,OHSU_HNSCC_derm002
22957,10336,Blank 490,1,N,OHSU_HNSCC_derm002,10,0.798,3.3333333333333335,PF-533228,OHSU_HNSCC_derm002
22958,10336,Blank 490,1,O,OHSU_HNSCC_derm002,10,0.875,3.3333333333333335,Licochalcone A (from licorice),OHSU_HNSCC_derm002
22959,10336,Blank 490,1,P,OHSU_HNSCC_derm002,10,0.15,3.3333333333333335,17-AAG (Tanespimycin),OHSU_HNSCC_derm002
22960,10336,Blank 490,1,A,OHSU_HNSCC_derm002,11,0.562,1.1111;1.11111,Dasatinib;Gefitinib,OHSU_HNSCC_derm002
22961,10336,Blank 490,1,B,OHSU_HNSCC_derm002,11,0.654,1.1111111111111112,Sorafenib,OHSU_HNSCC_derm002
22962,10336,Blank 490,1,C,OHSU_HNSCC_derm002,11,0.58,1.1111111111111112,Rosmarinic acid,OHSU_HNSCC_derm002
22963,10336,Blank 490,1,D,OHSU_HNSCC_derm002,11,0.716,1.1111111111111112,Rapamycin,OHSU_HNSCC_derm002
22964,10336,Blank 490,1,E,OHSU_HNSCC_derm002,11,0.671,1.1111111111111112,Vismodegib,OHSU_HNSCC_derm002
22965,10336,Blank 490,1,F,OHSU_HNSCC_derm002,11,0.543,1.1111111111111112,PP242,OHSU_HNSCC_derm002
22966,10336,Blank 490,1,G,OHSU_HNSCC_derm002,11,0.805,1.1111111111111112,Alectinib,OHSU_HNSCC_derm002
22967,10336,Blank 490,1,H,OHSU_HNSCC_derm002,11,0.774,1.1111111111111112,Brigatinib,OHSU_HNSCC_derm002
22968,10336,Blank 490,1,I,OHSU_HNSCC_derm002,11,0.629,1.1111111111111112,BIBW-2992 (EGFR irrev.),OHSU_HNSCC_derm002
22969,10336,Blank 490,1,J,OHSU_HNSCC_derm002,11,0.887,1.1111111111111112,MK-2206,OHSU_HNSCC_derm002
22970,10336,Blank 490,1,K,OHSU_HNSCC_derm002,11,0.606,1.1111;1.11111,Ruxolitinib;Gefitinib,OHSU_HNSCC_derm002
22971,10336,Blank 490,1,L,OHSU_HNSCC_derm002,11,0.311,1.1111111111111112,Flavopiridol ,OHSU_HNSCC_derm002
22972,10336,Blank 490,1,M,OHSU_HNSCC_derm002,11,0.887,1.1111111111111112,Indirubin,OHSU_HNSCC_derm002
22973,10336,Blank 490,1,N,OHSU_HNSCC_derm002,11,0.722,1.1111111111111112,PF-533228,OHSU_HNSCC_derm002
22974,10336,Blank 490,1,O,OHSU_HNSCC_derm002,11,0.797,1.1111111111111112,Licochalcone A (from licorice),OHSU_HNSCC_derm002
22975,10336,Blank 490,1,P,OHSU_HNSCC_derm002,11,0.126,1.1111111111111112,17-AAG (Tanespimycin),OHSU_HNSCC_derm002
22976,10336,Blank 490,1,A,OHSU_HNSCC_derm002,12,0.428,0.37037;0.37037,Dasatinib;Gefitinib,OHSU_HNSCC_derm002
22977,10336,Blank 490,1,B,OHSU_HNSCC_derm002,12,0.593,0.3703703703703704,Sorafenib,OHSU_HNSCC_derm002
22978,10336,Blank 490,1,C,OHSU_HNSCC_derm002,12,0.647,0.3703703703703704,Rosmarinic acid,OHSU_HNSCC_derm002
22979,10336,Blank 490,1,D,OHSU_HNSCC_derm002,12,0.785,0.3703703703703704,Rapamycin,OHSU_HNSCC_derm002
22980,10336,Blank 490,1,E,OHSU_HNSCC_derm002,12,0.826,0.3703703703703704,Vismodegib,OHSU_HNSCC_derm002
22981,10336,Blank 490,1,F,OHSU_HNSCC_derm002,12,0.848,0.3703703703703704,PP242,OHSU_HNSCC_derm002
22982,10336,Blank 490,1,G,OHSU_HNSCC_derm002,12,0.841,0.3703703703703704,Alectinib,OHSU_HNSCC_derm002
22983,10336,Blank 490,1,H,OHSU_HNSCC_derm002,12,0.78,0.3703703703703704,Brigatinib,OHSU_HNSCC_derm002
22984,10336,Blank 490,1,I,OHSU_HNSCC_derm002,12,0.593,0.3703703703703704,BIBW-2992 (EGFR irrev.),OHSU_HNSCC_derm002
22985,10336,Blank 490,1,J,OHSU_HNSCC_derm002,12,0.877,0.3703703703703704,MK-2206,OHSU_HNSCC_derm002
22986,10336,Blank 490,1,K,OHSU_HNSCC_derm002,12,0.75,0.37037;0.37037,Ruxolitinib;Gefitinib,OHSU_HNSCC_derm002
22987,10336,Blank 490,1,L,OHSU_HNSCC_derm002,12,0.322,0.3703703703703704,Flavopiridol ,OHSU_HNSCC_derm002
22988,10336,Blank 490,1,M,OHSU_HNSCC_derm002,12,0.783,0.3703703703703704,Indirubin,OHSU_HNSCC_derm002
22989,10336,Blank 490,1,N,OHSU_HNSCC_derm002,12,0.799,0.3703703703703704,PF-533228,OHSU_HNSCC_derm002
22990,10336,Blank 490,1,O,OHSU_HNSCC_derm002,12,0.822,0.3703703703703704,Licochalcone A (from licorice),OHSU_HNSCC_derm002
22991,10336,Blank 490,1,P,OHSU_HNSCC_derm002,12,0.399,0.3703703703703704,17-AAG (Tanespimycin),OHSU_HNSCC_derm002
22992,10336,Blank 490,1,A,OHSU_HNSCC_derm002,13,0.656,0.123456;0.123456,Dasatinib;Gefitinib,OHSU_HNSCC_derm002
22993,10336,Blank 490,1,B,OHSU_HNSCC_derm002,13,0.707,0.1234567901234568,Sorafenib,OHSU_HNSCC_derm002
22994,10336,Blank 490,1,C,OHSU_HNSCC_derm002,13,0.689,0.1234567901234568,Rosmarinic acid,OHSU_HNSCC_derm002
22995,10336,Blank 490,1,D,OHSU_HNSCC_derm002,13,0.761,0.1234567901234568,Rapamycin,OHSU_HNSCC_derm002
22996,10336,Blank 490,1,E,OHSU_HNSCC_derm002,13,0.841,0.1234567901234568,Vismodegib,OHSU_HNSCC_derm002
22997,10336,Blank 490,1,F,OHSU_HNSCC_derm002,13,0.8,0.1234567901234568,PP242,OHSU_HNSCC_derm002
22998,10336,Blank 490,1,G,OHSU_HNSCC_derm002,13,0.805,0.1234567901234568,Alectinib,OHSU_HNSCC_derm002
22999,10336,Blank 490,1,H,OHSU_HNSCC_derm002,13,0.767,0.1234567901234568,Brigatinib,OHSU_HNSCC_derm002
23000,10336,Blank 490,1,I,OHSU_HNSCC_derm002,13,0.668,0.1234567901234568,BIBW-2992 (EGFR irrev.),OHSU_HNSCC_derm002
23001,10336,Blank 490,1,J,OHSU_HNSCC_derm002,13,0.846,0.1234567901234568,MK-2206,OHSU_HNSCC_derm002
23002,10336,Blank 490,1,K,OHSU_HNSCC_derm002,13,0.641,0.123456;0.123456,Ruxolitinib;Gefitinib,OHSU_HNSCC_derm002
23003,10336,Blank 490,1,L,OHSU_HNSCC_derm002,13,0.701,0.1234567901234568,Flavopiridol ,OHSU_HNSCC_derm002
23004,10336,Blank 490,1,M,OHSU_HNSCC_derm002,13,0.871,0.1234567901234568,Indirubin,OHSU_HNSCC_derm002
23005,10336,Blank 490,1,N,OHSU_HNSCC_derm002,13,0.742,0.1234567901234568,PF-533228,OHSU_HNSCC_derm002
23006,10336,Blank 490,1,O,OHSU_HNSCC_derm002,13,0.837,0.1234567901234568,Licochalcone A (from licorice),OHSU_HNSCC_derm002
23007,10336,Blank 490,1,P,OHSU_HNSCC_derm002,13,0.539,0.1234567901234568,17-AAG (Tanespimycin),OHSU_HNSCC_derm002
23008,10336,Blank 490,1,A,OHSU_HNSCC_derm002,14,0.535,0.04115226;0.0411526,Dasatinib;Gefitinib,OHSU_HNSCC_derm002
23009,10336,Blank 490,1,B,OHSU_HNSCC_derm002,14,0.593,0.0411522633744856,Sorafenib,OHSU_HNSCC_derm002
23010,10336,Blank 490,1,C,OHSU_HNSCC_derm002,14,0.728,0.0411522633744856,Rosmarinic acid,OHSU_HNSCC_derm002
23011,10336,Blank 490,1,D,OHSU_HNSCC_derm002,14,0.75,0.0411522633744856,Rapamycin,OHSU_HNSCC_derm002
23012,10336,Blank 490,1,E,OHSU_HNSCC_derm002,14,0.71,0.0411522633744856,Vismodegib,OHSU_HNSCC_derm002
23013,10336,Blank 490,1,F,OHSU_HNSCC_derm002,14,0.793,0.0411522633744856,PP242,OHSU_HNSCC_derm002
23014,10336,Blank 490,1,G,OHSU_HNSCC_derm002,14,0.763,0.0411522633744856,Alectinib,OHSU_HNSCC_derm002
23015,10336,Blank 490,1,H,OHSU_HNSCC_derm002,14,0.694,0.0411522633744856,Brigatinib,OHSU_HNSCC_derm002
23016,10336,Blank 490,1,I,OHSU_HNSCC_derm002,14,0.677,0.0411522633744856,BIBW-2992 (EGFR irrev.),OHSU_HNSCC_derm002
23017,10336,Blank 490,1,J,OHSU_HNSCC_derm002,14,0.746,0.0411522633744856,MK-2206,OHSU_HNSCC_derm002
23018,10336,Blank 490,1,K,OHSU_HNSCC_derm002,14,0.673,0.04115226;0.0411526,Ruxolitinib;Gefitinib,OHSU_HNSCC_derm002
23019,10336,Blank 490,1,L,OHSU_HNSCC_derm002,14,0.736,0.0411522633744856,Flavopiridol ,OHSU_HNSCC_derm002
23020,10336,Blank 490,1,M,OHSU_HNSCC_derm002,14,0.778,0.0411522633744856,Indirubin,OHSU_HNSCC_derm002
23021,10336,Blank 490,1,N,OHSU_HNSCC_derm002,14,0.847,0.0411522633744856,PF-533228,OHSU_HNSCC_derm002
23022,10336,Blank 490,1,O,OHSU_HNSCC_derm002,14,0.846,0.0411522633744856,Licochalcone A (from licorice),OHSU_HNSCC_derm002
23023,10336,Blank 490,1,P,OHSU_HNSCC_derm002,14,0.74,0.0411522633744856,17-AAG (Tanespimycin),OHSU_HNSCC_derm002
23024,10336,Blank 490,1,A,OHSU_HNSCC_derm002,15,0.567,0.01371742;0.01371742,Dasatinib;Gefitinib,OHSU_HNSCC_derm002
23025,10336,Blank 490,1,B,OHSU_HNSCC_derm002,15,0.656,0.013717421124828532,Sorafenib,OHSU_HNSCC_derm002
23026,10336,Blank 490,1,C,OHSU_HNSCC_derm002,15,0.702,0.013717421124828532,Rosmarinic acid,OHSU_HNSCC_derm002
23027,10336,Blank 490,1,D,OHSU_HNSCC_derm002,15,0.778,0.013717421124828532,Rapamycin,OHSU_HNSCC_derm002
23028,10336,Blank 490,1,E,OHSU_HNSCC_derm002,15,0.712,0.013717421124828532,Vismodegib,OHSU_HNSCC_derm002
23029,10336,Blank 490,1,F,OHSU_HNSCC_derm002,15,0.739,0.013717421124828532,PP242,OHSU_HNSCC_derm002
23030,10336,Blank 490,1,G,OHSU_HNSCC_derm002,15,0.758,0.013717421124828532,Alectinib,OHSU_HNSCC_derm002
23031,10336,Blank 490,1,H,OHSU_HNSCC_derm002,15,0.707,0.013717421124828532,Brigatinib,OHSU_HNSCC_derm002
23032,10336,Blank 490,1,I,OHSU_HNSCC_derm002,15,0.63,0.013717421124828532,BIBW-2992 (EGFR irrev.),OHSU_HNSCC_derm002
23033,10336,Blank 490,1,J,OHSU_HNSCC_derm002,15,0.691,0.013717421124828532,MK-2206,OHSU_HNSCC_derm002
23034,10336,Blank 490,1,K,OHSU_HNSCC_derm002,15,0.703,0.01371742;0.01371742,Ruxolitinib;Gefitinib,OHSU_HNSCC_derm002
23035,10336,Blank 490,1,L,OHSU_HNSCC_derm002,15,0.772,0.013717421124828532,Flavopiridol ,OHSU_HNSCC_derm002
23036,10336,Blank 490,1,M,OHSU_HNSCC_derm002,15,0.771,0.013717421124828532,Indirubin,OHSU_HNSCC_derm002
23037,10336,Blank 490,1,N,OHSU_HNSCC_derm002,15,0.884,0.013717421124828532,PF-533228,OHSU_HNSCC_derm002
23038,10336,Blank 490,1,O,OHSU_HNSCC_derm002,15,0.848,0.013717421124828532,Licochalcone A (from licorice),OHSU_HNSCC_derm002
23039,10336,Blank 490,1,P,OHSU_HNSCC_derm002,15,0.949,0.013717421124828532,17-AAG (Tanespimycin),OHSU_HNSCC_derm002
23040,10336,Blank 490,1,A,OHSU_HNSCC_derm002,16,0.593,0,NONE,OHSU_HNSCC_derm002
23041,10336,Blank 490,1,B,OHSU_HNSCC_derm002,16,0.668,0,NONE,OHSU_HNSCC_derm002
23042,10336,Blank 490,1,C,OHSU_HNSCC_derm002,16,0.716,0,NONE,OHSU_HNSCC_derm002
23043,10336,Blank 490,1,D,OHSU_HNSCC_derm002,16,0.781,0,NONE,OHSU_HNSCC_derm002
23044,10336,Blank 490,1,E,OHSU_HNSCC_derm002,16,0.852,0,NONE,OHSU_HNSCC_derm002
23045,10336,Blank 490,1,F,OHSU_HNSCC_derm002,16,0.799,0,NONE,OHSU_HNSCC_derm002
23046,10336,Blank 490,1,G,OHSU_HNSCC_derm002,16,0.773,0,NONE,OHSU_HNSCC_derm002
23047,10336,Blank 490,1,H,OHSU_HNSCC_derm002,16,-0.001,10,F-S-V,OHSU_HNSCC_derm002
23048,10336,Blank 490,1,I,OHSU_HNSCC_derm002,16,0.641,0,NONE,OHSU_HNSCC_derm002
23049,10336,Blank 490,1,J,OHSU_HNSCC_derm002,16,0.856,0,NONE,OHSU_HNSCC_derm002
23050,10336,Blank 490,1,K,OHSU_HNSCC_derm002,16,0.733,0,NONE,OHSU_HNSCC_derm002
23051,10336,Blank 490,1,L,OHSU_HNSCC_derm002,16,0.757,0,NONE,OHSU_HNSCC_derm002
23052,10336,Blank 490,1,M,OHSU_HNSCC_derm002,16,0.763,0,NONE,OHSU_HNSCC_derm002
23053,10336,Blank 490,1,N,OHSU_HNSCC_derm002,16,0.841,0,NONE,OHSU_HNSCC_derm002
23054,10336,Blank 490,1,O,OHSU_HNSCC_derm002,16,0.925,0,NONE,OHSU_HNSCC_derm002
23055,10336,Blank 490,1,P,OHSU_HNSCC_derm002,16,0.945,0,NONE,OHSU_HNSCC_derm002
23056,10336,Blank 490,1,A,OHSU_HNSCC_derm002,17,0.581,10,Emodin,OHSU_HNSCC_derm002
23057,10336,Blank 490,1,B,OHSU_HNSCC_derm002,17,0.554,10,Baicalin,OHSU_HNSCC_derm002
23058,10336,Blank 490,1,C,OHSU_HNSCC_derm002,17,0.009,10,NVP-TAE-684,OHSU_HNSCC_derm002
23059,10336,Blank 490,1,D,OHSU_HNSCC_derm002,17,0.104,10,Panobinostat,OHSU_HNSCC_derm002
23060,10336,Blank 490,1,E,OHSU_HNSCC_derm002,17,0.102,10;10,PP242;Gefitinib,OHSU_HNSCC_derm002
23061,10336,Blank 490,1,F,OHSU_HNSCC_derm002,17,0.861,10,Fulvestrant,OHSU_HNSCC_derm002
23062,10336,Blank 490,1,G,OHSU_HNSCC_derm002,17,0.937,10,SCH-772984,OHSU_HNSCC_derm002
23063,10336,Blank 490,1,H,OHSU_HNSCC_derm002,17,0.862,10,Trametinib,OHSU_HNSCC_derm002
23064,10336,Blank 490,1,I,OHSU_HNSCC_derm002,17,0.552,10,BEZ235,OHSU_HNSCC_derm002
23065,10336,Blank 490,1,J,OHSU_HNSCC_derm002,17,0.743,10,MLN120B,OHSU_HNSCC_derm002
23066,10336,Blank 490,1,K,OHSU_HNSCC_derm002,17,0.126,10,Ixabepilone,OHSU_HNSCC_derm002
23067,10336,Blank 490,1,L,OHSU_HNSCC_derm002,17,0.663,10,Canertinib (CI-1033),OHSU_HNSCC_derm002
23068,10336,Blank 490,1,M,OHSU_HNSCC_derm002,17,0.963,10,Selumetinib (AZD6244),OHSU_HNSCC_derm002
23069,10336,Blank 490,1,N,OHSU_HNSCC_derm002,17,0.825,10;10, I-BET 762;Gefitinib,OHSU_HNSCC_derm002
23070,10336,Blank 490,1,O,OHSU_HNSCC_derm002,17,0.784,10,NF-kB (QNZ) ,OHSU_HNSCC_derm002
23071,10336,Blank 490,1,P,OHSU_HNSCC_derm002,17,0.944,10,Letrozole,OHSU_HNSCC_derm002
23072,10336,Blank 490,1,A,OHSU_HNSCC_derm002,18,0.594,3.3333333333333335,Emodin,OHSU_HNSCC_derm002
23073,10336,Blank 490,1,B,OHSU_HNSCC_derm002,18,0.654,3.3333333333333335,Baicalin,OHSU_HNSCC_derm002
23074,10336,Blank 490,1,C,OHSU_HNSCC_derm002,18,0.762,3.3333333333333335,NVP-TAE-684,OHSU_HNSCC_derm002
23075,10336,Blank 490,1,D,OHSU_HNSCC_derm002,18,0.113,3.3333333333333335,Panobinostat,OHSU_HNSCC_derm002
23076,10336,Blank 490,1,E,OHSU_HNSCC_derm002,18,0.434,3.33333;3.33333,PP242;Gefitinib,OHSU_HNSCC_derm002
23077,10336,Blank 490,1,F,OHSU_HNSCC_derm002,18,0.76,3.3333333333333335,Fulvestrant,OHSU_HNSCC_derm002
23078,10336,Blank 490,1,G,OHSU_HNSCC_derm002,18,0.849,3.3333333333333335,SCH-772984,OHSU_HNSCC_derm002
23079,10336,Blank 490,1,H,OHSU_HNSCC_derm002,18,0.788,3.3333333333333335,Trametinib,OHSU_HNSCC_derm002
23080,10336,Blank 490,1,I,OHSU_HNSCC_derm002,18,0.312,3.3333333333333335,BEZ235,OHSU_HNSCC_derm002
23081,10336,Blank 490,1,J,OHSU_HNSCC_derm002,18,0.696,3.3333333333333335,MLN120B,OHSU_HNSCC_derm002
23082,10336,Blank 490,1,K,OHSU_HNSCC_derm002,18,0.126,3.3333333333333335,Ixabepilone,OHSU_HNSCC_derm002
23083,10336,Blank 490,1,L,OHSU_HNSCC_derm002,18,0.763,3.3333333333333335,Canertinib (CI-1033),OHSU_HNSCC_derm002
23084,10336,Blank 490,1,M,OHSU_HNSCC_derm002,18,0.699,3.3333333333333335,Selumetinib (AZD6244),OHSU_HNSCC_derm002
23085,10336,Blank 490,1,N,OHSU_HNSCC_derm002,18,0.875,3.33333;3.33333, I-BET 762;Gefitinib,OHSU_HNSCC_derm002
23086,10336,Blank 490,1,O,OHSU_HNSCC_derm002,18,0.843,3.3333333333333335,NF-kB (QNZ) ,OHSU_HNSCC_derm002
23087,10336,Blank 490,1,P,OHSU_HNSCC_derm002,18,0.845,3.3333333333333335,Letrozole,OHSU_HNSCC_derm002
23088,10336,Blank 490,1,A,OHSU_HNSCC_derm002,19,0.666,1.1111111111111112,Emodin,OHSU_HNSCC_derm002
23089,10336,Blank 490,1,B,OHSU_HNSCC_derm002,19,0.653,1.1111111111111112,Baicalin,OHSU_HNSCC_derm002
23090,10336,Blank 490,1,C,OHSU_HNSCC_derm002,19,0.708,1.1111111111111112,NVP-TAE-684,OHSU_HNSCC_derm002
23091,10336,Blank 490,1,D,OHSU_HNSCC_derm002,19,0.188,1.1111111111111112,Panobinostat,OHSU_HNSCC_derm002
23092,10336,Blank 490,1,E,OHSU_HNSCC_derm002,19,0.583,1.1111;1.11111,PP242;Gefitinib,OHSU_HNSCC_derm002
23093,10336,Blank 490,1,F,OHSU_HNSCC_derm002,19,0.894,1.1111111111111112,Fulvestrant,OHSU_HNSCC_derm002
23094,10336,Blank 490,1,G,OHSU_HNSCC_derm002,19,0.847,1.1111111111111112,SCH-772984,OHSU_HNSCC_derm002
23095,10336,Blank 490,1,H,OHSU_HNSCC_derm002,19,0.776,1.1111111111111112,Trametinib,OHSU_HNSCC_derm002
23096,10336,Blank 490,1,I,OHSU_HNSCC_derm002,19,0.317,1.1111111111111112,BEZ235,OHSU_HNSCC_derm002
23097,10336,Blank 490,1,J,OHSU_HNSCC_derm002,19,0.829,1.1111111111111112,MLN120B,OHSU_HNSCC_derm002
23098,10336,Blank 490,1,K,OHSU_HNSCC_derm002,19,0.149,1.1111111111111112,Ixabepilone,OHSU_HNSCC_derm002
23099,10336,Blank 490,1,L,OHSU_HNSCC_derm002,19,0.706,1.1111111111111112,Canertinib (CI-1033),OHSU_HNSCC_derm002
23100,10336,Blank 490,1,M,OHSU_HNSCC_derm002,19,0.717,1.1111111111111112,Selumetinib (AZD6244),OHSU_HNSCC_derm002
23101,10336,Blank 490,1,N,OHSU_HNSCC_derm002,19,0.998,1.1111;1.11111, I-BET 762;Gefitinib,OHSU_HNSCC_derm002
23102,10336,Blank 490,1,O,OHSU_HNSCC_derm002,19,0.796,1.1111111111111112,NF-kB (QNZ) ,OHSU_HNSCC_derm002
23103,10336,Blank 490,1,P,OHSU_HNSCC_derm002,19,0.866,1.1111111111111112,Letrozole,OHSU_HNSCC_derm002
23104,10336,Blank 490,1,A,OHSU_HNSCC_derm002,20,0.595,0.3703703703703704,Emodin,OHSU_HNSCC_derm002
23105,10336,Blank 490,1,B,OHSU_HNSCC_derm002,20,0.677,0.3703703703703704,Baicalin,OHSU_HNSCC_derm002
23106,10336,Blank 490,1,C,OHSU_HNSCC_derm002,20,0.677,0.3703703703703704,NVP-TAE-684,OHSU_HNSCC_derm002
23107,10336,Blank 490,1,D,OHSU_HNSCC_derm002,20,0.47,0.3703703703703704,Panobinostat,OHSU_HNSCC_derm002
23108,10336,Blank 490,1,E,OHSU_HNSCC_derm002,20,0.871,0.37037;0.37037,PP242;Gefitinib,OHSU_HNSCC_derm002
23109,10336,Blank 490,1,F,OHSU_HNSCC_derm002,20,0.803,0.3703703703703704,Fulvestrant,OHSU_HNSCC_derm002
23110,10336,Blank 490,1,G,OHSU_HNSCC_derm002,20,0.879,0.3703703703703704,SCH-772984,OHSU_HNSCC_derm002
23111,10336,Blank 490,1,H,OHSU_HNSCC_derm002,20,0.862,0.3703703703703704,Trametinib,OHSU_HNSCC_derm002
23112,10336,Blank 490,1,I,OHSU_HNSCC_derm002,20,0.469,0.3703703703703704,BEZ235,OHSU_HNSCC_derm002
23113,10336,Blank 490,1,J,OHSU_HNSCC_derm002,20,0.614,0.3703703703703704,MLN120B,OHSU_HNSCC_derm002
23114,10336,Blank 490,1,K,OHSU_HNSCC_derm002,20,0.164,0.3703703703703704,Ixabepilone,OHSU_HNSCC_derm002
23115,10336,Blank 490,1,L,OHSU_HNSCC_derm002,20,0.825,0.3703703703703704,Canertinib (CI-1033),OHSU_HNSCC_derm002
23116,10336,Blank 490,1,M,OHSU_HNSCC_derm002,20,0.757,0.3703703703703704,Selumetinib (AZD6244),OHSU_HNSCC_derm002
23117,10336,Blank 490,1,N,OHSU_HNSCC_derm002,20,0.917,0.37037;0.37037, I-BET 762;Gefitinib,OHSU_HNSCC_derm002
23118,10336,Blank 490,1,O,OHSU_HNSCC_derm002,20,0.711,0.3703703703703704,NF-kB (QNZ) ,OHSU_HNSCC_derm002
23119,10336,Blank 490,1,P,OHSU_HNSCC_derm002,20,0.907,0.3703703703703704,Letrozole,OHSU_HNSCC_derm002
23120,10336,Blank 490,1,A,OHSU_HNSCC_derm002,21,0.595,0.1234567901234568,Emodin,OHSU_HNSCC_derm002
23121,10336,Blank 490,1,B,OHSU_HNSCC_derm002,21,0.664,0.1234567901234568,Baicalin,OHSU_HNSCC_derm002
23122,10336,Blank 490,1,C,OHSU_HNSCC_derm002,21,0.698,0.1234567901234568,NVP-TAE-684,OHSU_HNSCC_derm002
23123,10336,Blank 490,1,D,OHSU_HNSCC_derm002,21,0.748,0.1234567901234568,Panobinostat,OHSU_HNSCC_derm002
23124,10336,Blank 490,1,E,OHSU_HNSCC_derm002,21,0.921,0.123456;0.123456,PP242;Gefitinib,OHSU_HNSCC_derm002
23125,10336,Blank 490,1,F,OHSU_HNSCC_derm002,21,0.756,0.1234567901234568,Fulvestrant,OHSU_HNSCC_derm002
23126,10336,Blank 490,1,G,OHSU_HNSCC_derm002,21,0.798,0.1234567901234568,SCH-772984,OHSU_HNSCC_derm002
23127,10336,Blank 490,1,H,OHSU_HNSCC_derm002,21,0.861,0.1234567901234568,Trametinib,OHSU_HNSCC_derm002
23128,10336,Blank 490,1,I,OHSU_HNSCC_derm002,21,0.699,0.1234567901234568,BEZ235,OHSU_HNSCC_derm002
23129,10336,Blank 490,1,J,OHSU_HNSCC_derm002,21,0.745,0.1234567901234568,MLN120B,OHSU_HNSCC_derm002
23130,10336,Blank 490,1,K,OHSU_HNSCC_derm002,21,0.279,0.1234567901234568,Ixabepilone,OHSU_HNSCC_derm002
23131,10336,Blank 490,1,L,OHSU_HNSCC_derm002,21,0.726,0.1234567901234568,Canertinib (CI-1033),OHSU_HNSCC_derm002
